"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper","YMBOL"
"221","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","KOMA","0","15","KOMA"
"222","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ARPUL","0","15","ARPUL"
"223","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","BOGR2","0","15","BOGR2"
"224","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","ANRO2","0","15","ANRO2"
"225","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","HEVI4","0","10","HEVI4"
"226","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","PHHO","0","10","PHHO"
"227","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","SPCO","1","10","SPCO"
"228","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","STAC","0","5","STAC"
"229","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","SEFLF","0","5","SEFLF"
"230","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","MACAC3","0","5","MACAC3"
"231","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","MIMU","0","5","MIMU"
"232","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","CHDO","0","5","CHDO"
"233","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","STPI","0","3","STPI"
"234","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRW8","10","30","ARTRW8"
"235","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ATCO","10","30","ATCO"
"236","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4","0","15","ARNO"
"237","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CHVI8","0","15","CHVI8"
"238","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","GUSA2","0","15","GUSA2"
"239","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","KRLA2","2","15","KRLA2"
"240","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","OPPO","0","15","OPPO"
"241","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EPVI","0","10","EPVI"
"242","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EREF","0","10","EREF"
"243","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CHDE2","0","10","CHDE2"
"244","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","YUGL","0","5","YUGL"
"245","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEIN7","0","5","CEIN7"
"246","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS","10","60","JUOS"
"247","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED","0","15","PIED"
"248","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATCO","75","105","ATCO"
"249","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATGA","15","30","ATGA"
"250","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4","9","15","PIDE4"
"251","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","SH","15","30","2SHRUB"
"252","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATCA","3","9","ATCA"
"253","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","CHVI8","3","9","CHVI8"
"254","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2","3","9","GUSA2"
"255","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","BAAM4","3","9","BAAM4"
"256","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","OPPO","3","9","OPPO"
"257","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","TESP","3","9","TESP"
"258","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","PLJA","30","45","PLJA"
"259","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","ACHY","30","45","ACHY"
"260","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","ELEL5","9","15","ELEL5"
"261","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","AG","9","15","2GA"
"262","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","PG","9","15","2GP"
"263","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","BOGR","3","9","BOGR"
"264","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","LESAS","3","9","LESAS"
"265","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","SPCR","3","9","SPCR"
"266","R034BY109UT","REFERENCE",1.1,"1.1","FORB","SPCO","3","9","SPCO"
"267","R034BY109UT","REFERENCE",1.1,"1.1","FORB","AF","9","15","2FA"
"268","R034BY109UT","REFERENCE",1.1,"1.1","FORB","PF","9","15","2FP"
"269","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ARHO2","3","9","ARHO2"
"270","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ASFL","3","9","ASFL"
"271","R034BY109UT","REFERENCE",1.1,"1.1","FORB","CRFL6","3","9","CRFL6"
"272","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ERIN4","3","9","ERIN4"
"273","R034BY109UT","REFERENCE",1.1,"1.1","FORB","LEMO2","3","9","LEMO2"
"274","R034BY109UT","REFERENCE",1.1,"1.1","FORB","PLPA2","3","9","PLPA2"
"275","R034BY109UT","REFERENCE",1.1,"1.1","FORB","SYCHC","3","9","SYCHC"
"276","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","ATCO","75","100","ATCO"
"277","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","KRLA2","50","75","KRLA2"
"278","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4","25","50","PIDE"
"279","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","SH","25","50","2SHRUB"
"280","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","ATCA","25","50","ATCA"
"281","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","CHVIS5","5","15","CHVIS5"
"282","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","EPTO","5","15","EPTO"
"283","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","GRSP","5","15","GRSP"
"284","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2","5","16","GUSA2"
"285","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","BAAM4","5","17","BAAM4"
"286","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","OPPO","5","18","OPPO"
"287","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","TEGL","5","19","TEGL"
"288","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","TESP","5","20","TESP"
"289","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","ACHY","75","125","ACHY"
"290","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","ELEL5","25","50","ELEL5"
"291","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","PLJA","25","50","PLJA"
"292","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","AG","15","25","2GA"
"293","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","PG","15","25","2GP"
"294","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","ARPU9","5","15","ARPU9"
"295","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","HECO26","5","15","HECO26"
"296","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","POSE","5","15","POSE"
"297","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","SPCR","5","15","SPCR"
"298","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","SPCO","15","25","SPCO"
"299","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","AF","25","50","2FA"
"300","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PF","25","50","2FP"
"301","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","AMAC2","5","10","AMAC2"
"302","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","AMAR2","5","10","AMAR2"
"303","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","SYCHC","5","10","SYCHC"
"304","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","ASMO7","5","10","ASMO7"
"305","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","CHLE4","5","10","CHLE4"
"306","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","CRFL4","5","10","CRFL4"
"307","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","ERIN4","5","10","ERIN4"
"308","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","ERPU9","5","10","ERPU9"
"309","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","LAOC3","5","10","LAOC3"
"310","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","LEMO2","5","10","LEMO2"
"311","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","LUPU","5","10","LUPU"
"312","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","MEAL6","5","10","MEAL6"
"313","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","OEPA","5","10","OEPA"
"314","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PHCRC","5","10","PHCRC"
"315","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PHLO2","5","10","PHLO2"
"316","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PLPA2","5","10","PLPA2"
"317","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","THSU","5","10","THSU"
"318","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM","80","160","PASM"
"319","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY","40","80","ACHY"
"320","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PLJA","30","60","PLJA"
"321","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE","10","30","POSE"
"322","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ELEL5","15","30","ELEL5"
"323","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","HECO26","10","30","HECO26"
"324","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","KOMA","10","30","KOMA"
"325","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS","0","15","LESAS"
"326","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","BOGR2","0","15","BOGR2"
"327","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POFE","0","15","POFE"
"328","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","SPCO","5","15","SPCO"
"329","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","STAC","5","10","STAC"
"330","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARLU","5","10","ARLU"
"331","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","COWR2","0","10","COWR4"
"332","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRYPT","0","10","CRYPT"
"333","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIGE2","0","10","ERIGE2"
"334","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIOG","5","10","ERIOG"
"335","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","OECA10","0","10","OECA10"
"336","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","PENST","5","10","PENST"
"337","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","PHLO2","5","10","PHLO2"
"338","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4","40","80","ARNO4"
"339","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRW8","40","80","ARTRW8"
"340","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","QUGA","0","50","QUGA"
"341","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","GUSA2","0","30","GUSA2"
"342","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CHVI8","15","30","CHVI8"
"343","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","AMUT","15","30","AMUT"
"344","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARFR4","15","30","ARFR4"
"345","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2","10","35","CEMO2"
"346","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","PUTR2","5","20","PUTR2"
"347","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","OPPO","0","15","OPPO"
"348","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EPVI","0","5","EPVI"
"349","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS","50","100","JUOS"
"350","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED","50","100","PIED"
"351","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","ATCO","75","90","ATC0"
"352","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4","15","45","PIDE4"
"353","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","KRLA2","15","30","KRLA2"
"354","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","SH","15","30","2SHRUB"
"355","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","ATCU","6","15","ATCU"
"356","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","CHVI8","6","15","CHVI8"
"357","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2","6","15","GUSA2"
"358","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","TENU2","6","15","TENU2"
"359","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","TESP2","6","15","TESP2"
"360","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","ELEL5","45","60","ELEL5"
"361","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","LESAS","3","30","LESAS"
"362","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","ACHY","15","30","ACHY"
"363","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","AG","3","15","2GA"
"364","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","PG","3","15","2GP"
"365","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","PLJA","3","6","PLJA"
"366","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","POSE","3","6","POSE"
"367","R034BY104UT","REFERENCE",1.1,"1.1","FORB","AF","15","30","2FA"
"368","R034BY104UT","REFERENCE",1.1,"1.1","FORB","PF","15","30","2FP"
"369","R034BY104UT","REFERENCE",1.1,"1.1","FORB","CYBU","3","9","CYBU"
"370","R034BY104UT","REFERENCE",1.1,"1.1","FORB","ERSH","3","9","ERSH"
"371","R034BY104UT","REFERENCE",1.1,"1.1","FORB","SPCO","3","9","SPCO"
"372","R034BY104UT","REFERENCE",1.1,"1.1","FORB","STPI","3","9","STPI"
"373","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","PASM","405","450","PASM"
"374","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","POFE","9","45","POFE"
"375","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","ACHY","9","45","ACHY"
"376","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","ELEL5","9","45","ELE5"
"377","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","KOMA","9","45","KOMA"
"378","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","LESAS","9","45","LESAS"
"379","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ERRA3","9","18","ERRA"
"380","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","SPCO","9","18","SPCO"
"381","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ACMIO","9","18","ACMIO"
"382","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ASTER","9","18","ASTER"
"383","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ASTRA","9","18","ASTRA"
"384","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","OXYTR","9","18","OXYTR"
"385","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","PENST","9","18","PENST"
"386","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","BASA3","0","9","BASA3"
"387","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","PHHO","0","9","PHHO"
"388","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","PHLO2","0","9","PHLO2"
"389","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","CRYPT","0","9","CRYPT"
"390","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ERIOG","0","9","ERIOG"
"391","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","STAC","0","9","STAC"
"392","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","IPAG","0","9","IPAG"
"393","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","ARTRW8","135","180","ARTRW8"
"394","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","CHVI8","9","45","CHVI8"
"395","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","KRLA2","9","18","KRLA2"
"396","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","OPPO","0","9","OPPO"
"397","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","PERA4","0","9","PERA4"
"398","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","EPHED","0","9","EPHED"
"399","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","ATCA2","0","9","ATCA2"
"400","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","ARNO4","0","9","ARNO4"
"401","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","HECO26","80","200","HECO26"
"402","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","LESAS","40","80","LESAS"
"403","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","PLJA","40","80","PLJA"
"404","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ACHY","40","80","ACHY"
"405","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","BOGR2","40","80","BOGR2"
"406","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ELLA3","40","80","ELLA3"
"407","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5","20","40","ELEL5"
"408","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ARPU9","15","40","ARPU9"
"409","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","POSE","15","40","POSE"
"410","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","SPCR","15","40","SPCR"
"411","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","PG","0","25","2GP"
"412","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","VUOC","0","10","VUOC"
"413","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","SPCO","5","25","SPCO"
"414","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","PF","0","25","2FP"
"415","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","ARDR4","5","25","ARDR4"
"416","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","CRFL5","0","15","CRFL5"
"417","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","LYGR","0","15","LYGR"
"418","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","PHHO","0","15","PHHO"
"419","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","PLPA2","0","15","PLPA2"
"420","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","ANMI3","0","15","ANMI3"
"421","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8","80","120","ARTRW8"
"422","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","ATCA2","40","60","ATCA2"
"423","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","ATCO","30","60","ATCO"
"424","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","CHVI8","15","40","CHVI8"
"425","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","KRLA2","15","40","KRLA2"
"426","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","SH","0","25","2SHRUB"
"427","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO","8","20","OPPO"
"428","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","GUSA2","8","20","GUSA2"
"429","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","LESA4","30","60","LESA4"
"430","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","ACHY","30","60","ACHY"
"431","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","CAGE2","20","40","CAGE2"
"432","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","ACLE9","10","20","ACLE9"
"433","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","BOGR2","10","20","BOGR2"
"434","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","ELEL5","10","20","ELEL5"
"435","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","PLJA","10","20","PLJA"
"436","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","POSE","10","20","POSE"
"437","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","PSSP6","10","20","PSSP6"
"438","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ANDI2","10","20","ANDI2"
"439","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ARHO2","10","20","ARHO2"
"440","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ASPU9","10","20","ASPU9"
"441","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","CHDE","10","20","CHDE"
"442","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","CRGR3","10","20","CRGR2"
"443","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","CHHU2","10","20","CHHU2"
"444","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ERUM","10","20","ERUM"
"445","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","IPAG","10","20","IPAG"
"446","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","MACA2","10","20","MACA2"
"447","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PEPU7","10","20","PEPU7"
"448","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PEWH","10","20","PEWH"
"449","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PHHO","10","20","PHHO"
"450","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PHLO2","10","20","PHLO2"
"451","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PLIN7","10","20","PLIN7"
"452","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PLPA2","10","20","PLPA2"
"453","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","STAC","10","20","STAC"
"454","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","TRLO","10","20","TRLO"
"455","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","VIAM","10","20","VIAM"
